order_id,customer,amount,date,status
ORD-007649,Mary Garcia,1568.97,2024-10-25,shipped
ORD-007650,Linda Martinez,1638.66,2023-08-25,delivered
ORD-007651,Robert Miller,133.48,2023-03-13,cancelled
ORD-007652,David Brown,1961.84,2024-03-19,shipped
ORD-007653,Jennifer Garcia,74.25,2024-07-29,shipped
ORD-007654,Richard Johnson,1435.97,2023-03-05,pending
ORD-007655,Patricia Martinez,1390.11,2024-03-04,shipped
ORD-007656,Jessica Brown,1944.96,2024-07-25,delivered
ORD-007657,Barbara Williams,498.15,2023-01-29,delivered
ORD-007658,Richard Rodriguez,1368.78,2023-09-10,cancelled
ORD-007659,Mary Rodriguez,147.99,2023-08-23,shipped
ORD-007660,Jessica Garcia,384.21,2023-11-13,delivered
ORD-007661,James Davis,1929.25,2024-05-11,delivered
ORD-007662,Jessica Martinez,1889.51,2023-10-10,cancelled
ORD-007663,Michael Jones,1551.18,2023-02-17,cancelled
ORD-007664,Susan Brown,1534.63,2023-03-09,cancelled
ORD-007665,Jessica Jones,762.73,2023-01-27,shipped
ORD-007666,Elizabeth Williams,1315.8,2024-03-31,pending
ORD-007667,John Garcia,11.87,2024-03-21,pending
ORD-007668,Thomas Martinez,1371.87,2023-12-09,delivered
ORD-007669,James Davis,756.76,2024-05-02,delivered
ORD-007670,Jennifer Jones,496.24,2024-11-26,shipped
ORD-007671,Michael Williams,1419.77,2023-09-15,delivered
ORD-007672,Mary Brown,530.22,2023-01-01,cancelled
ORD-007673,Richard Jones,1670.17,2024-01-19,cancelled
ORD-007674,Patricia Johnson,1465.83,2023-02-19,pending
ORD-007675,Jessica Johnson,28224.43,2023-06-11,shipped
ORD-007676,Robert Rodriguez,534.13,2024-08-30,cancelled
ORD-007677,Sarah Garcia,549.51,2023-11-07,shipped
ORD-007678,Mary Brown,1357.27,2023-11-04,pending
ORD-007679,Karen Rodriguez,20810.56,2024-09-03,delivered
ORD-007680,Susan Johnson,337.33,2024-03-14,cancelled
ORD-007681,Jennifer Jones,432.31,2023-03-12,delivered
ORD-007682,Elizabeth Martinez,317.36,2023-08-07,cancelled
ORD-007683,David Davis,288.13,2023-11-02,cancelled
ORD-007684,William Brown,1579.07,2023-07-17,cancelled
ORD-007685,David Rodriguez,711.84,2023-07-27,delivered
ORD-007686,Richard Rodriguez,223.59,2023-03-21,pending
ORD-007687,Patricia Jones,1184.75,2024-03-21,pending
ORD-007688,Patricia Williams,1100.21,2024-06-21,delivered
ORD-007689,Joseph Williams,645.95,2023-08-03,cancelled
ORD-007690,Karen Smith,619.42,2023-11-11,cancelled
ORD-007691,John Johnson,367.02,2024-08-16,cancelled
ORD-007692,Thomas Johnson,1695.46,2023-09-20,shipped
ORD-007693,Charles Miller,790.7,2023-01-30,cancelled
ORD-007694,Jessica Johnson,1852.36,2023-06-22,delivered
ORD-007695,Barbara Garcia,1857.09,2024-02-18,shipped
ORD-007696,Mary Brown,1535.35,2023-12-15,shipped
ORD-007697,Patricia Davis,280.42,2024-06-15,pending
ORD-007698,Richard Williams,1802.45,2023-07-27,shipped
ORD-007699,Charles Smith,162.41,2023-12-02,cancelled
ORD-007700,Linda Davis,490.64,2023-05-09,cancelled
ORD-007701,John Smith,38.14,2024-08-01,cancelled
ORD-007702,Joseph Jones,888.46,2024-02-25,cancelled
ORD-007703,Barbara Davis,1252.66,2024-04-12,delivered
ORD-007704,Linda Martinez,134.5,2024-11-08,cancelled
ORD-007705,Elizabeth Williams,794.91,2024-02-21,pending
ORD-007706,Elizabeth Miller,1531.74,2023-10-19,shipped
ORD-007707,Elizabeth Johnson,1508.31,2023-06-22,pending
ORD-007708,Karen Martinez,1818.77,2024-08-28,cancelled
ORD-007709,Sarah Davis,1008.23,2024-10-16,delivered
ORD-007710,Sarah Rodriguez,1630.86,2023-01-07,pending
ORD-007711,Charles Miller,1206.22,2023-08-10,shipped
ORD-007712,Joseph Johnson,1621.73,2023-11-18,delivered
ORD-007713,William Miller,1173.41,2023-06-08,pending
ORD-007714,Jessica Miller,1375.44,2023-12-10,delivered
ORD-007715,Thomas Jones,1895.62,2024-10-28,shipped
ORD-007716,Robert Johnson,972.06,2023-08-26,shipped
ORD-007717,Charles Smith,298.3,2023-02-13,pending
ORD-007718,Barbara Johnson,416.44,2024-05-01,shipped
ORD-007719,Joseph Davis,1928.77,2023-03-06,pending
ORD-007720,Barbara Rodriguez,751.76,2023-02-07,pending
ORD-007721,James Johnson,1103.19,2024-01-18,shipped
ORD-007722,James Williams,1315.14,2023-10-22,shipped
ORD-007723,David Williams,521.32,2023-06-22,shipped
ORD-007724,Jennifer Smith,48395.74,2024-03-23,pending
ORD-007725,Robert Garcia,1480.29,2024-11-05,cancelled
ORD-007726,Karen Smith,1120.7,2023-05-19,shipped
ORD-007727,Michael Jones,1838.0,2024-11-14,pending
ORD-007728,James Rodriguez,45132.46,2024-05-16,shipped
ORD-007729,Linda Brown,1764.24,2024-01-18,pending
ORD-007730,Barbara Davis,1431.12,2024-09-29,shipped
ORD-007731,Richard Rodriguez,754.3,2023-10-23,delivered
ORD-007732,Robert Johnson,32938.44,2024-11-26,pending
ORD-007733,John Johnson,426.44,2023-05-18,delivered
ORD-007734,Jessica Garcia,1988.73,2023-05-31,cancelled
ORD-007735,James Davis,595.26,2023-06-16,delivered
ORD-007736,Linda Davis,207.4,2023-02-18,cancelled
ORD-007737,Charles Garcia,6598.84,2023-05-26,cancelled
ORD-007738,Karen Garcia,1207.35,2023-12-14,pending
ORD-007739,Sarah Williams,200.34,2024-11-18,delivered
ORD-007740,Mary Johnson,878.08,2023-04-21,delivered
ORD-007741,Jessica Johnson,798.25,2023-04-08,delivered
ORD-007742,Barbara Brown,943.26,2023-12-05,delivered
ORD-007743,Joseph Jones,1788.96,2023-12-20,delivered
ORD-007744,Patricia Williams,1026.47,2024-06-02,delivered
ORD-007745,Jessica Johnson,523.88,2024-01-31,delivered
ORD-007746,David Brown,934.42,2024-07-07,shipped
ORD-007747,David Davis,1221.61,2024-04-17,shipped
ORD-007748,Thomas Johnson,979.13,2024-05-08,delivered
ORD-007749,Mary Davis,1781.1,2023-12-06,delivered
ORD-007750,David Johnson,1481.28,2024-02-14,pending
ORD-007751,Joseph Williams,882.28,2024-02-06,cancelled
ORD-007752,Linda Martinez,892.85,2024-01-02,delivered
ORD-007753,Robert Brown,1939.2,2023-10-10,cancelled
ORD-007754,David Johnson,1746.92,2024-07-14,shipped
ORD-007755,John Davis,1215.03,2023-10-26,delivered
ORD-007756,Richard Jones,1896.42,2023-07-15,pending
ORD-007757,Michael Martinez,926.13,2024-10-08,cancelled
ORD-007758,Mary Miller,30032.92,2024-06-20,delivered
ORD-007759,Patricia Brown,542.61,2023-11-19,pending
ORD-007760,Susan Smith,1093.13,2023-04-25,cancelled
ORD-007761,Jessica Garcia,335.97,2023-12-09,pending
ORD-007762,Jessica Martinez,642.13,2024-01-14,shipped
ORD-007763,Susan Rodriguez,1100.05,2024-07-08,shipped
ORD-007764,Michael Martinez,23005.0,2023-06-08,pending
ORD-007765,Elizabeth Rodriguez,81.39,2023-09-02,pending
ORD-007766,John Davis,22816.58,2023-10-23,delivered
ORD-007767,Linda Williams,5427.81,2024-08-14,pending
ORD-007768,Karen Jones,828.45,2024-08-07,shipped
ORD-007769,James Garcia,311.26,2024-06-24,shipped
ORD-007770,Thomas Smith,1324.94,2024-02-16,cancelled
ORD-007771,Sarah Williams,827.42,2024-07-10,delivered
ORD-007772,Mary Garcia,1789.64,2024-06-03,cancelled
ORD-007773,John Garcia,1887.97,2024-10-24,shipped
ORD-007774,Linda Davis,1611.76,2023-06-26,pending
ORD-007775,Jessica Martinez,853.24,2024-11-11,delivered
ORD-007776,David Garcia,560.85,2023-12-14,delivered
ORD-007777,Sarah Johnson,47969.2,2023-10-26,pending
ORD-007778,John Garcia,1698.34,2024-09-15,cancelled
ORD-007779,John Smith,1238.97,2023-01-09,delivered
ORD-007780,Robert Martinez,1940.53,2024-11-17,delivered
ORD-007781,Patricia Williams,1914.94,2024-06-30,delivered
ORD-007782,Robert Smith,1098.55,2023-01-10,shipped
ORD-007783,Mary Davis,516.35,2023-08-15,cancelled
ORD-007784,Charles Johnson,396.29,2023-01-20,cancelled
ORD-007785,Barbara Smith,1653.99,2023-03-14,shipped
ORD-007786,James Rodriguez,818.06,2023-10-07,delivered
ORD-007787,Michael Rodriguez,1010.78,2023-06-08,pending
ORD-007788,Michael Jones,340.15,2023-10-17,shipped
ORD-007789,Mary Miller,236.46,2023-03-10,shipped
ORD-007790,Barbara Brown,1084.34,2024-06-02,shipped
ORD-007791,Richard Martinez,1619.46,2023-07-29,shipped
ORD-007792,Barbara Rodriguez,981.71,2024-05-23,shipped
ORD-007793,Robert Davis,529.05,2023-10-02,pending
ORD-007794,David Jones,236.95,2024-03-12,shipped
ORD-007795,Charles Martinez,1252.42,2023-02-19,shipped
ORD-007796,William Brown,673.64,2023-06-20,shipped
ORD-007797,Karen Davis,944.37,2023-03-02,delivered
ORD-007798,James Miller,196.7,2023-06-14,delivered
ORD-007799,Joseph Williams,1796.6,2023-12-12,delivered
ORD-007800,Jennifer Miller,1003.95,2024-04-05,cancelled
ORD-007801,Jennifer Miller,5602.26,2024-03-23,cancelled
ORD-007802,Joseph Williams,986.35,2024-04-15,delivered
ORD-007803,James Williams,975.75,2024-09-25,pending
ORD-007804,Patricia Martinez,121.11,2024-02-02,cancelled
ORD-007805,Joseph Johnson,1594.6,2023-10-10,pending
ORD-007806,Linda Jones,1824.79,2024-10-11,pending
ORD-007807,Jennifer Davis,1468.46,2023-12-08,pending
ORD-007808,Charles Johnson,1583.78,2023-09-20,delivered
ORD-007809,Barbara Garcia,743.0,2023-11-26,shipped
ORD-007810,Jessica Garcia,1031.62,2024-10-23,pending
ORD-007811,James Jones,1354.42,2023-01-06,pending
ORD-007812,Richard Davis,1114.4,2024-08-01,pending
ORD-007813,Linda Garcia,44045.21,2023-06-26,cancelled
ORD-007814,David Davis,830.05,2024-09-29,pending
ORD-007815,Michael Jones,77.04,2024-08-30,shipped
ORD-007816,Joseph Smith,1583.4,2024-03-07,pending
ORD-007817,Karen Johnson,1275.8,2023-07-31,shipped
ORD-007818,John Martinez,807.65,2023-03-25,delivered
ORD-007819,Patricia Martinez,1949.41,2023-09-28,shipped
ORD-007820,Charles Jones,1891.58,2024-02-17,pending
ORD-007821,Robert Williams,1968.42,2023-08-08,cancelled
ORD-007822,David Jones,1344.51,2024-02-17,pending
ORD-007823,Robert Williams,1697.75,2023-07-29,pending
ORD-007824,Linda Rodriguez,537.69,2023-06-02,pending
ORD-007825,Susan Smith,930.21,2024-08-04,shipped
ORD-007826,Susan Johnson,29105.43,2024-09-11,shipped
ORD-007827,Charles Brown,608.16,2024-05-07,shipped
ORD-007828,Mary Martinez,90.97,2024-10-20,shipped
ORD-007829,Karen Rodriguez,1165.78,2024-06-13,shipped
ORD-007830,David Miller,279.76,2023-05-09,cancelled
ORD-007831,Sarah Johnson,49544.75,2023-11-15,pending
ORD-007832,Joseph Brown,574.34,2023-04-23,cancelled
ORD-007833,Michael Smith,492.02,2023-11-04,cancelled
ORD-007834,Jessica Martinez,400.17,2024-08-14,shipped
ORD-007835,James Martinez,122.68,2023-03-12,pending
ORD-007836,Jennifer Smith,1261.29,2024-02-24,pending
ORD-007837,William Williams,367.69,2023-12-24,cancelled
ORD-007838,Linda Jones,276.53,2023-02-02,shipped
ORD-007839,Elizabeth Williams,37332.78,2023-04-19,delivered
ORD-007840,Joseph Davis,964.23,2024-06-10,pending
ORD-007841,James Jones,1604.27,2024-05-28,shipped
ORD-007842,Joseph Brown,977.23,2023-08-29,pending
ORD-007843,John Garcia,1707.48,2024-06-16,cancelled
ORD-007844,Robert Johnson,1076.48,2024-09-14,shipped
ORD-007845,John Smith,1823.19,2023-03-26,delivered
ORD-007846,Richard Garcia,1105.06,2023-05-20,delivered
ORD-007847,Robert Smith,1044.7,2024-07-07,cancelled
ORD-007848,Sarah Davis,1907.33,2024-11-15,delivered
ORD-007849,John Davis,1295.3,2024-03-28,pending
ORD-007850,Jessica Jones,1688.74,2023-12-01,delivered
ORD-007851,Sarah Rodriguez,1759.86,2024-02-28,shipped
ORD-007852,Joseph Davis,313.59,2024-08-26,delivered
ORD-007853,Jennifer Johnson,1642.49,2023-05-22,shipped
ORD-007854,Patricia Garcia,1747.19,2023-04-18,delivered
ORD-007855,Jessica Smith,1085.34,2024-01-11,shipped
ORD-007856,Karen Williams,472.03,2024-02-01,shipped
ORD-007857,Robert Garcia,976.32,2023-02-01,delivered
ORD-007858,David Williams,132.86,2023-05-12,pending
ORD-007859,Jennifer Brown,556.71,2023-06-11,delivered
ORD-007860,William Williams,800.65,2023-01-02,pending
ORD-007861,Karen Miller,1166.58,2024-04-12,shipped
ORD-007862,Linda Jones,1792.5,2024-07-15,shipped
ORD-007863,Richard Rodriguez,1512.25,2023-05-30,delivered
ORD-007864,Elizabeth Jones,1973.9,2024-07-29,pending
ORD-007865,John Garcia,1556.7,2023-07-28,cancelled
ORD-007866,Robert Johnson,515.58,2023-10-29,cancelled
ORD-007867,John Smith,845.47,2023-03-25,shipped
ORD-007868,Michael Johnson,1436.17,2023-01-22,shipped
ORD-007869,Robert Jones,744.36,2023-12-05,pending
ORD-007870,Michael Williams,1374.69,2023-04-06,pending
ORD-007871,James Williams,704.37,2024-07-18,shipped
ORD-007872,John Williams,32969.68,2023-09-17,shipped
ORD-007873,Susan Williams,1113.61,2023-06-03,shipped
ORD-007874,Linda Jones,1424.54,2024-01-29,shipped
ORD-007875,Joseph Rodriguez,518.3,2024-02-14,shipped
ORD-007876,Mary Johnson,1088.18,2024-04-23,cancelled
ORD-007877,Thomas Martinez,1199.94,2024-09-11,shipped
ORD-007878,Elizabeth Miller,1424.96,2024-07-05,shipped
ORD-007879,Karen Smith,533.55,2024-09-16,shipped
ORD-007880,Michael Rodriguez,182.55,2023-01-10,shipped
ORD-007881,Jennifer Williams,342.33,2023-01-21,shipped
ORD-007882,Richard Johnson,330.22,2024-05-30,pending
ORD-007883,Charles Smith,985.82,2024-08-28,delivered
ORD-007884,Jennifer Garcia,1477.89,2023-10-31,cancelled
ORD-007885,Robert Rodriguez,1999.79,2024-07-11,shipped
ORD-007886,Barbara Davis,819.29,2023-06-30,shipped
ORD-007887,Jennifer Smith,1315.32,2023-01-24,delivered
ORD-007888,Patricia Johnson,1790.55,2024-01-26,pending
ORD-007889,Karen Brown,868.0,2023-03-08,pending
ORD-007890,Joseph Rodriguez,1673.0,2023-10-06,pending
ORD-007891,Patricia Brown,1849.99,2023-06-07,cancelled
ORD-007892,Richard Brown,1462.94,2023-07-19,delivered
ORD-007893,Mary Martinez,1868.69,2024-04-09,pending
ORD-007894,Barbara Jones,974.92,2024-05-17,cancelled
ORD-007895,Charles Brown,320.85,2023-01-25,delivered
ORD-007896,Karen Rodriguez,288.37,2023-06-15,delivered
ORD-007897,William Martinez,1329.97,2023-04-15,pending
ORD-007898,Charles Miller,1709.71,2024-08-30,delivered
ORD-007899,Sarah Rodriguez,1519.66,2023-10-11,pending
ORD-007900,John Davis,268.77,2023-05-14,shipped
ORD-007901,Charles Davis,599.2,2023-10-03,pending
ORD-007902,Robert Davis,460.21,2023-06-21,shipped
ORD-007903,Robert Garcia,409.33,2023-10-13,delivered
ORD-007904,Linda Johnson,736.85,2023-02-19,cancelled
ORD-007905,William Martinez,821.84,2023-07-06,pending
ORD-007906,Barbara Smith,551.78,2024-06-16,pending
ORD-007907,Elizabeth Johnson,1855.76,2023-11-21,shipped
ORD-007908,Charles Miller,1351.21,2024-10-19,shipped
ORD-007909,Thomas Brown,27877.77,2024-08-26,shipped
ORD-007910,Thomas Rodriguez,64.77,2023-12-10,delivered
ORD-007911,Karen Davis,1529.25,2023-12-10,delivered
ORD-007912,Karen Miller,545.11,2024-03-14,cancelled
ORD-007913,Susan Johnson,1556.54,2024-08-06,delivered
ORD-007914,John Miller,1430.71,2024-08-15,delivered
ORD-007915,Susan Jones,1511.16,2024-11-24,shipped
ORD-007916,Jennifer Williams,1225.29,2024-08-03,pending
ORD-007917,William Miller,523.01,2023-07-29,delivered
ORD-007918,Charles Jones,1321.11,2024-03-05,shipped
ORD-007919,James Brown,1381.44,2024-10-03,delivered
ORD-007920,Jennifer Smith,1557.11,2023-08-31,delivered
ORD-007921,David Miller,842.86,2023-09-04,shipped
ORD-007922,Linda Jones,1601.39,2024-03-18,cancelled
ORD-007923,Mary Jones,9271.47,2023-05-25,cancelled
ORD-007924,William Davis,1281.69,2023-06-07,cancelled
ORD-007925,Karen Smith,1150.0,2023-12-21,shipped
ORD-007926,Sarah Miller,1472.93,2023-05-12,pending
ORD-007927,Robert Williams,1707.85,2024-04-07,pending
ORD-007928,Thomas Miller,1832.96,2024-04-20,pending
ORD-007929,Susan Miller,1481.66,2024-10-13,cancelled
ORD-007930,Susan Miller,404.48,2023-01-04,shipped
ORD-007931,John Jones,1325.95,2023-12-08,pending
ORD-007932,Susan Jones,482.42,2023-10-04,cancelled
ORD-007933,Michael Johnson,1434.34,2023-10-11,cancelled
ORD-007934,Linda Martinez,36.62,2024-08-15,cancelled
ORD-007935,David Brown,1722.2,2024-02-20,shipped
ORD-007936,Linda Miller,1925.24,2024-06-09,pending
ORD-007937,William Rodriguez,1459.95,2024-07-29,delivered
ORD-007938,John Davis,782.08,2023-10-04,cancelled
ORD-007939,David Williams,1792.33,2024-04-07,shipped
ORD-007940,David Miller,1888.54,2024-05-20,delivered
ORD-007941,Michael Johnson,1030.46,2024-08-30,delivered
ORD-007942,David Davis,482.48,2023-04-10,shipped
ORD-007943,Karen Smith,18520.37,2024-11-24,pending
ORD-007944,William Johnson,26.29,2024-10-26,shipped
ORD-007945,Elizabeth Johnson,621.06,2024-02-20,cancelled
ORD-007946,Robert Miller,1542.73,2023-03-27,cancelled
ORD-007947,Jennifer Brown,1984.9,2023-03-18,pending
ORD-007948,Patricia Rodriguez,49475.35,2024-07-08,delivered
ORD-007949,Joseph Johnson,1155.02,2024-10-26,pending
ORD-007950,Jessica Rodriguez,1716.36,2024-07-25,cancelled
ORD-007951,Elizabeth Davis,1776.3,2024-05-06,pending
ORD-007952,William Williams,1365.47,2023-11-10,delivered
ORD-007953,Robert Brown,857.86,2024-09-27,delivered
ORD-007954,Jennifer Rodriguez,190.66,2023-05-24,delivered
ORD-007955,William Martinez,1031.9,2023-01-04,pending
ORD-007956,Patricia Davis,280.43,2023-04-11,cancelled
ORD-007957,William Johnson,1702.48,2024-05-03,pending
ORD-007958,Thomas Williams,34.57,2023-05-24,delivered
ORD-007959,James Miller,1175.49,2023-12-29,delivered
ORD-007960,Robert Johnson,356.17,2023-08-27,shipped
ORD-007961,James Miller,1375.05,2023-07-05,delivered
ORD-007962,Jennifer Rodriguez,1895.92,2024-09-02,shipped
ORD-007963,Jessica Garcia,1938.89,2023-09-17,delivered
ORD-007964,William Rodriguez,487.97,2024-04-05,cancelled
ORD-007965,James Davis,23.6,2024-07-13,delivered
ORD-007966,Patricia Johnson,35799.3,2023-07-22,pending
ORD-007967,James Miller,774.24,2024-01-05,shipped
ORD-007968,Barbara Williams,1972.61,2024-03-24,shipped
ORD-007969,Patricia Williams,259.96,2024-11-04,cancelled
ORD-007970,Susan Rodriguez,31583.92,2023-07-11,shipped
ORD-007971,Barbara Garcia,83.37,2023-02-24,cancelled
ORD-007972,Karen Johnson,1739.05,2023-03-10,shipped
ORD-007973,Thomas Johnson,1685.7,2024-04-26,delivered
ORD-007974,Jennifer Martinez,1784.05,2023-07-02,shipped
ORD-007975,Karen Martinez,1261.12,2023-04-14,pending
ORD-007976,Elizabeth Miller,19169.56,2023-05-21,shipped
ORD-007977,John Garcia,1578.15,2023-11-27,cancelled
ORD-007978,Michael Johnson,1356.06,2024-09-06,shipped
ORD-007979,David Jones,1507.26,2024-04-30,delivered
ORD-007980,David Rodriguez,1511.03,2023-07-30,delivered
ORD-007981,John Miller,931.39,2024-10-03,shipped
ORD-007982,Michael Jones,1245.05,2023-10-18,pending
ORD-007983,John Rodriguez,84.06,2024-08-17,delivered
ORD-007984,James Rodriguez,357.37,2023-01-27,cancelled
ORD-007985,David Miller,1920.99,2023-08-29,delivered
ORD-007986,Karen Williams,1791.65,2024-05-15,pending
ORD-007987,Barbara Miller,1951.06,2024-09-24,shipped
ORD-007988,Charles Smith,1134.46,2023-07-02,shipped
ORD-007989,Mary Jones,25824.24,2023-07-25,pending
ORD-007990,Mary Rodriguez,233.1,2024-08-28,cancelled
ORD-007991,Mary Smith,34948.04,2023-08-08,cancelled
ORD-007992,Charles Miller,31710.36,2023-08-14,pending
ORD-007993,Mary Smith,558.7,2024-09-11,shipped
ORD-007994,Jennifer Johnson,435.11,2023-12-24,cancelled
ORD-007995,Jennifer Johnson,103.88,2023-08-15,delivered
ORD-007996,Jessica Smith,1014.41,2023-03-16,delivered
ORD-007997,Barbara Davis,1026.55,2024-05-11,cancelled
ORD-007998,Richard Brown,1434.76,2024-11-05,pending
ORD-007999,Jennifer Smith,365.77,2024-08-09,shipped
ORD-008000,Karen Garcia,11874.31,2023-03-03,shipped
ORD-008001,Richard Garcia,109.2,2024-01-21,cancelled
ORD-008002,Jennifer Brown,397.51,2023-01-06,shipped
ORD-008003,David Miller,1325.91,2023-12-15,shipped
ORD-008004,Patricia Davis,141.21,2024-09-08,delivered
ORD-008005,David Martinez,1364.38,2023-09-26,pending
ORD-008006,Barbara Johnson,1806.13,2023-08-26,cancelled
ORD-008007,Richard Williams,1894.38,2023-09-21,cancelled
ORD-008008,Elizabeth Jones,539.41,2024-02-14,cancelled
ORD-008009,Linda Johnson,1418.79,2023-08-04,cancelled
ORD-008010,Jessica Smith,1556.0,2024-03-13,delivered
ORD-008011,Robert Garcia,1303.36,2024-02-05,pending
ORD-008012,Barbara Miller,1321.83,2023-05-28,delivered
ORD-008013,Joseph Martinez,1214.61,2023-05-22,delivered
ORD-008014,Barbara Johnson,1724.67,2024-11-11,cancelled
ORD-008015,Charles Brown,1022.37,2023-07-01,cancelled
ORD-008016,Patricia Jones,1898.87,2024-02-23,shipped
ORD-008017,Thomas Davis,777.28,2024-09-16,delivered
ORD-008018,Mary Brown,1675.72,2023-07-04,shipped
ORD-008019,Michael Miller,991.96,2024-09-24,delivered
ORD-008020,Thomas Johnson,1084.48,2023-01-18,pending
ORD-008021,Robert Garcia,227.44,2024-06-27,cancelled
ORD-008022,Robert Davis,570.77,2024-06-05,shipped
ORD-008023,Richard Garcia,1326.33,2024-04-08,pending
ORD-008024,Jessica Williams,34852.54,2024-04-06,shipped
ORD-008025,Susan Rodriguez,1426.43,2024-11-20,shipped
ORD-008026,Thomas Miller,49239.49,2023-09-15,shipped
ORD-008027,Thomas Williams,272.75,2023-12-13,pending
ORD-008028,William Brown,1212.37,2024-04-04,delivered
ORD-008029,Richard Johnson,1185.54,2023-11-24,delivered
ORD-008030,Elizabeth Smith,123.73,2023-02-07,cancelled
ORD-008031,John Johnson,1399.23,2024-02-11,pending
ORD-008032,Charles Brown,358.5,2024-02-13,pending
ORD-008033,Charles Miller,1790.65,2023-08-23,pending
ORD-008034,Linda Miller,736.52,2023-04-10,cancelled
ORD-008035,Linda Rodriguez,1939.42,2024-06-06,cancelled
ORD-008036,Richard Martinez,1850.52,2024-03-03,delivered
ORD-008037,Barbara Jones,1930.4,2024-04-04,delivered
ORD-008038,John Brown,1232.98,2024-07-20,cancelled
ORD-008039,Barbara Brown,63.38,2023-02-03,pending
ORD-008040,Karen Martinez,667.03,2024-10-26,cancelled
ORD-008041,Mary Williams,1097.26,2023-11-22,delivered
ORD-008042,Susan Smith,1464.07,2023-05-25,shipped
ORD-008043,William Smith,1098.58,2023-11-20,delivered
ORD-008044,William Smith,1866.9,2023-04-07,cancelled
ORD-008045,Linda Williams,934.9,2023-08-20,delivered
ORD-008046,Jessica Johnson,452.54,2024-11-28,shipped
ORD-008047,Michael Brown,42926.09,2024-01-07,pending
ORD-008048,John Rodriguez,711.69,2023-10-28,pending
ORD-008049,Richard Miller,809.51,2023-10-09,pending
ORD-008050,John Brown,326.41,2023-07-10,delivered
ORD-008051,Elizabeth Jones,874.54,2024-08-01,delivered
ORD-008052,Jennifer Jones,1750.99,2024-10-09,delivered
ORD-008053,Karen Rodriguez,556.37,2023-10-09,cancelled
ORD-008054,Charles Martinez,497.88,2023-01-28,pending
ORD-008055,Patricia Williams,73.96,2023-02-26,delivered
ORD-008056,Mary Garcia,707.8,2024-08-02,cancelled
ORD-008057,Jessica Smith,1069.9,2024-09-04,delivered
ORD-008058,Charles Brown,1059.33,2023-07-07,shipped
ORD-008059,David Johnson,445.86,2023-06-19,cancelled
ORD-008060,Thomas Miller,66.93,2023-03-31,shipped
ORD-008061,Robert Williams,35.06,2024-02-13,cancelled
ORD-008062,Mary Brown,300.4,2023-08-07,pending
ORD-008063,Jennifer Martinez,725.25,2023-04-03,cancelled
ORD-008064,Sarah Williams,559.2,2024-02-28,delivered
ORD-008065,John Martinez,1707.6,2023-12-11,pending
ORD-008066,Michael Garcia,1010.77,2023-11-30,shipped
ORD-008067,Charles Johnson,200.52,2024-07-14,cancelled
ORD-008068,William Martinez,133.61,2024-01-19,cancelled
ORD-008069,Susan Johnson,444.96,2024-08-23,shipped
ORD-008070,Sarah Garcia,925.97,2024-02-11,cancelled
ORD-008071,Richard Davis,960.02,2023-09-08,pending
ORD-008072,Michael Garcia,166.03,2023-01-30,cancelled
ORD-008073,Thomas Jones,1648.89,2024-09-04,pending
ORD-008074,Richard Jones,1244.84,2023-02-04,pending
ORD-008075,Richard Miller,1328.36,2024-01-29,delivered
ORD-008076,Elizabeth Miller,1548.11,2023-05-01,cancelled
ORD-008077,Thomas Martinez,14629.58,2024-05-31,pending
ORD-008078,Karen Rodriguez,1382.11,2024-05-18,shipped
ORD-008079,William Garcia,1488.51,2024-02-25,delivered
ORD-008080,Charles Williams,1568.13,2024-04-02,delivered
ORD-008081,Michael Garcia,1341.03,2023-03-27,shipped
ORD-008082,Jessica Garcia,24.86,2023-10-08,cancelled
ORD-008083,Susan Jones,704.12,2023-05-24,cancelled
ORD-008084,Michael Smith,1511.73,2023-05-13,cancelled
ORD-008085,William Garcia,683.61,2023-10-06,shipped
ORD-008086,Robert Garcia,1007.56,2023-01-31,pending
ORD-008087,Jessica Johnson,528.97,2023-05-03,delivered
ORD-008088,Michael Smith,381.77,2023-12-27,delivered
ORD-008089,Michael Johnson,22637.72,2023-04-07,cancelled
ORD-008090,Mary Jones,185.41,2024-09-16,shipped
ORD-008091,Jennifer Davis,1249.1,2023-02-22,pending
ORD-008092,Charles Martinez,1757.17,2024-03-15,cancelled
ORD-008093,Susan Jones,1071.92,2023-12-16,delivered
ORD-008094,Michael Jones,1629.59,2024-10-13,cancelled
ORD-008095,Jennifer Garcia,119.85,2024-06-22,delivered
ORD-008096,Karen Jones,645.61,2023-08-07,cancelled
ORD-008097,Thomas Smith,35551.75,2023-07-16,shipped
ORD-008098,Charles Smith,1991.9,2023-01-03,cancelled
ORD-008099,Karen Johnson,325.01,2024-07-01,cancelled
ORD-008100,Thomas Martinez,708.55,2024-04-08,pending
ORD-008101,Barbara Davis,368.31,2023-08-31,cancelled
ORD-008102,Richard Martinez,1476.04,2023-06-07,shipped
ORD-008103,Joseph Jones,1962.53,2024-08-21,delivered
ORD-008104,Michael Jones,967.29,2023-11-14,shipped
ORD-008105,Charles Martinez,1951.72,2024-02-19,pending
ORD-008106,Barbara Jones,1945.18,2023-07-07,cancelled
ORD-008107,Patricia Miller,897.66,2024-09-12,cancelled
ORD-008108,Sarah Brown,1456.38,2023-01-01,pending
ORD-008109,Linda Williams,1382.84,2023-09-15,delivered
ORD-008110,Linda Miller,1640.55,2023-05-23,shipped
